property_id,policy_id,year_built,construction,area_sqm,floors,has_alarm,replacement_cost,location_type,sprinkler_grade,building_value,contents_value
C-007040,P-007040,,,,,,,office,B,3957154.65,1862510.91
H-007043,P-007043,1987.0,brick,96.0,1.0,False,88726.54,,,,
C-007044,P-007044,,,,,,,office,None,3625460.83,2115489.1
H-007045,P-007045,1978.0,concrete,156.0,1.0,True,101583.31,,,,
H-007047,P-007047,1985.0,brick,130.0,2.0,False,140672.57,,,,
H-007049,P-007049,1996.0,brick,137.0,1.0,True,111759.76,,,,
H-007050,P-007050,2010.0,concrete,151.0,1.0,True,130627.85,,,,
C-007053,P-007053,,,,,,,retail,A,3265927.19,1990946.1
H-007054,P-007054,2011.0,brick,40.0,1.0,True,25415.85,,,,
H-007059,P-007059,2015.0,concrete,151.0,1.0,False,135128.72,,,,
C-007060,P-007060,,,,,,,office,B,1178728.95,924255.83
C-007062,P-007062,,,,,,,retail,B,1938695.48,898933.43
H-007063,P-007063,1967.0,concrete,50.0,2.0,True,40508.4,,,,
H-007068,P-007068,2003.0,brick,100.0,1.0,False,79735.59,,,,
H-007070,P-007070,1967.0,concrete,169.0,1.0,False,123261.55,,,,
C-007071,P-007071,,,,,,,warehouse,A,2133639.74,1349054.28
C-007073,P-007073,,,,,,,retail,B,606261.47,1745579.76
C-007077,P-007077,,,,,,,warehouse,A,2970114.33,2121337.93
H-007078,P-007078,1991.0,concrete,123.0,2.0,False,103315.32,,,,
H-007082,P-007082,2001.0,brick,115.0,1.0,True,144406.04,,,,
C-007084,P-007084,,,,,,,office,C,101214.33,238098.0
H-007092,P-007092,1982.0,brick,109.0,3.0,True,107416.15,,,,
H-007094,P-007094,1985.0,brick,130.0,1.0,False,111946.37,,,,
C-007096,P-007096,,,,,,,retail,B,3900200.48,1337400.24
H-007099,P-007099,1997.0,concrete,99.0,2.0,True,99197.51,,,,
H-007102,P-007102,1988.0,brick,124.0,1.0,False,140300.34,,,,
H-007103,P-007103,2012.0,brick,50.0,2.0,True,37294.55,,,,
H-007105,P-007105,1977.0,concrete,175.0,1.0,True,170869.17,,,,
C-007107,P-007107,,,,,,,warehouse,B,3491175.78,1339457.18
H-007108,P-007108,1982.0,concrete,75.0,3.0,True,83355.67,,,,
H-007111,P-007111,1985.0,brick,40.0,3.0,False,23673.89,,,,
H-007112,P-007112,1972.0,brick,168.0,3.0,False,161629.28,,,,
H-007115,P-007115,1974.0,brick,87.0,1.0,True,68367.2,,,,
C-007116,P-007116,,,,,,,factory,A,3910394.81,427769.5
H-007118,P-007118,2005.0,brick,118.0,2.0,True,117565.1,,,,
C-007126,P-007126,,,,,,,office,C,134149.7,544330.73
C-007129,P-007129,,,,,,,warehouse,C,545489.03,1678689.72
H-007131,P-007131,2011.0,brick,96.0,2.0,False,82191.83,,,,
C-007133,P-007133,,,,,,,retail,A,4911490.5,1104168.33
C-007134,P-007134,,,,,,,retail,A,1380517.15,1815427.69
C-007135,P-007135,,,,,,,warehouse,None,2326356.69,1768123.67
H-007136,P-007136,1978.0,brick,78.0,1.0,True,83991.75,,,,
H-007137,P-007137,2015.0,brick,147.0,1.0,True,152727.27,,,,
H-007141,P-007141,2000.0,brick,98.0,1.0,True,84770.09,,,,
C-007144,P-007144,,,,,,,warehouse,None,4688178.41,2213352.48
H-007145,P-007145,2022.0,concrete,115.0,1.0,True,108332.6,,,,
H-007147,P-007147,2023.0,brick,113.0,1.0,False,120775.35,,,,
H-007148,P-007148,2008.0,brick,163.0,1.0,False,101949.71,,,,
H-007149,P-007149,1966.0,concrete,43.0,3.0,True,31836.5,,,,
H-007152,P-007152,1971.0,brick,123.0,1.0,False,118687.97,,,,
C-007156,P-007156,,,,,,,retail,A,758006.49,1246997.47
H-007161,P-007161,1992.0,brick,40.0,1.0,False,41171.94,,,,
H-007163,P-007163,1971.0,concrete,118.0,3.0,False,107010.49,,,,
H-007167,P-007167,1983.0,concrete,88.0,3.0,True,79916.03,,,,
H-007171,P-007171,2007.0,brick,122.0,1.0,True,120083.4,,,,
H-007190,P-007190,2018.0,brick,133.0,1.0,True,109001.23,,,,
C-007191,P-007191,,,,,,,warehouse,A,1949458.71,1924445.55
H-007196,P-007196,1989.0,concrete,96.0,3.0,False,108934.59,,,,
H-007200,P-007200,1985.0,brick,150.0,1.0,False,158569.65,,,,
H-007202,P-007202,1985.0,brick,74.0,2.0,False,95695.7,,,,
H-007205,P-007205,1966.0,brick,84.0,2.0,True,73179.94,,,,
C-007210,P-007210,,,,,,,office,None,3138382.18,156161.71
H-007212,P-007212,1978.0,wood,157.0,2.0,True,135087.18,,,,
C-007214,P-007214,,,,,,,office,None,3544138.12,158861.18
H-007224,P-007224,1995.0,brick,73.0,1.0,True,66995.91,,,,
H-007229,P-007229,1993.0,brick,113.0,1.0,True,74958.95,,,,
H-007230,P-007230,1985.0,brick,152.0,2.0,False,138136.02,,,,
H-007231,P-007231,2007.0,concrete,87.0,1.0,True,77950.5,,,,
H-007233,P-007233,1990.0,brick,86.0,1.0,False,70332.26,,,,
H-007235,P-007235,2022.0,concrete,124.0,1.0,False,106805.18,,,,
H-007236,P-007236,1998.0,concrete,104.0,2.0,False,89438.53,,,,
C-007238,P-007238,,,,,,,warehouse,A,2826654.09,1825641.41
H-007241,P-007241,2022.0,brick,70.0,3.0,True,78413.47,,,,
H-007242,P-007242,1990.0,brick,101.0,1.0,True,76053.75,,,,
H-007245,P-007245,1988.0,brick,121.0,2.0,False,99377.52,,,,
H-007246,P-007246,1969.0,brick,121.0,1.0,False,108041.07,,,,
H-007249,P-007249,2012.0,concrete,93.0,1.0,False,68320.57,,,,
C-007254,P-007254,,,,,,,office,C,3762995.77,63753.81
H-007255,P-007255,1970.0,brick,40.0,1.0,True,38603.81,,,,
C-007257,P-007257,,,,,,,warehouse,A,3448120.98,1644706.68
H-007259,P-007259,2003.0,brick,146.0,1.0,False,128403.21,,,,
H-007261,P-007261,2005.0,wood,124.0,1.0,False,127652.55,,,,
H-007264,P-007264,1968.0,brick,145.0,1.0,True,124573.29,,,,
H-007266,P-007266,1970.0,brick,148.0,2.0,True,136214.94,,,,
H-007267,P-007267,1979.0,concrete,163.0,2.0,True,104326.51,,,,
H-007269,P-007269,2008.0,brick,98.0,3.0,True,72006.71,,,,
H-007274,P-007274,2014.0,brick,138.0,1.0,False,142776.25,,,,
H-007276,P-007276,1978.0,brick,81.0,2.0,True,66069.33,,,,
H-007277,P-007277,2022.0,concrete,85.0,1.0,True,62066.08,,,,
H-007280,P-007280,1999.0,brick,154.0,2.0,True,132480.47,,,,
H-007282,P-007282,2021.0,brick,108.0,2.0,False,92515.53,,,,
C-007283,P-007283,,,,,,,warehouse,C,1193770.82,1357271.82
C-007285,P-007285,,,,,,,factory,B,1737340.28,997181.58
H-007286,P-007286,2012.0,wood,80.0,1.0,True,64682.5,,,,
C-007296,P-007296,,,,,,,retail,B,3563145.52,1400894.3
H-007297,P-007297,1986.0,brick,164.0,1.0,False,164455.38,,,,
C-007298,P-007298,,,,,,,factory,B,3368841.84,774638.22
C-007303,P-007303,,,,,,,warehouse,None,4926219.92,290689.59
C-007304,P-007304,,,,,,,warehouse,C,1494357.71,1005435.67
C-007308,P-007308,,,,,,,factory,A,2760118.24,264695.26
H-007310,P-007310,1995.0,brick,92.0,1.0,False,95797.85,,,,
H-007311,P-007311,2009.0,brick,122.0,1.0,False,113529.98,,,,
H-007313,P-007313,1967.0,wood,181.0,2.0,True,143267.32,,,,
H-007316,P-007316,1972.0,concrete,155.0,1.0,True,152973.09,,,,
H-007317,P-007317,2012.0,concrete,128.0,1.0,False,146269.51,,,,
C-007318,P-007318,,,,,,,office,B,2944256.12,259873.55
H-007327,P-007327,1994.0,wood,55.0,2.0,True,57043.14,,,,
C-007332,P-007332,,,,,,,factory,A,2245015.86,926831.89
H-007333,P-007333,1992.0,brick,61.0,3.0,True,44066.05,,,,
H-007334,P-007334,1992.0,brick,187.0,2.0,False,183465.97,,,,
C-007338,P-007338,,,,,,,retail,A,1335070.06,534844.81
H-007339,P-007339,1984.0,concrete,99.0,1.0,False,102983.88,,,,
H-007342,P-007342,1988.0,concrete,72.0,2.0,True,53381.53,,,,
C-007343,P-007343,,,,,,,factory,A,1462895.88,233671.3
H-007344,P-007344,2005.0,concrete,40.0,2.0,False,26393.36,,,,
H-007351,P-007351,2021.0,concrete,147.0,2.0,True,116802.36,,,,
H-007352,P-007352,1975.0,brick,156.0,1.0,True,129503.52,,,,
H-007356,P-007356,2003.0,brick,40.0,1.0,False,48276.81,,,,
H-007357,P-007357,1982.0,brick,175.0,1.0,True,161214.68,,,,
C-007362,P-007362,,,,,,,retail,A,2129111.82,1870093.05
H-007365,P-007365,2014.0,brick,124.0,2.0,True,94000.65,,,,
H-007366,P-007366,1970.0,brick,136.0,1.0,True,160896.01,,,,
H-007369,P-007369,1998.0,brick,152.0,1.0,True,124993.72,,,,
H-007372,P-007372,2010.0,concrete,111.0,1.0,True,104392.09,,,,
H-007378,P-007378,2009.0,brick,100.0,2.0,False,77074.0,,,,
C-007379,P-007379,,,,,,,office,B,4468179.27,2061647.02
H-007381,P-007381,2020.0,concrete,40.0,3.0,True,38187.49,,,,
H-007385,P-007385,1967.0,concrete,98.0,2.0,True,101383.39,,,,
H-007386,P-007386,1992.0,brick,115.0,2.0,False,90353.98,,,,
H-007390,P-007390,1999.0,brick,146.0,2.0,False,93488.28,,,,
C-007393,P-007393,,,,,,,office,None,210497.9,124966.6
H-007394,P-007394,1997.0,brick,146.0,1.0,False,117794.92,,,,
H-007403,P-007403,1984.0,concrete,130.0,1.0,True,76992.89,,,,
C-007405,P-007405,,,,,,,warehouse,B,4954336.23,466882.7
H-007410,P-007410,2003.0,brick,92.0,1.0,True,75124.36,,,,
H-007416,P-007416,2002.0,concrete,103.0,2.0,False,65395.08,,,,
H-007417,P-007417,1990.0,brick,151.0,3.0,True,159510.64,,,,
C-007424,P-007424,,,,,,,office,A,717578.19,523074.07
H-007426,P-007426,2015.0,brick,93.0,2.0,True,95205.56,,,,
H-007430,P-007430,2000.0,concrete,135.0,2.0,False,106552.3,,,,
H-007431,P-007431,1981.0,concrete,76.0,1.0,True,67522.01,,,,
H-007432,P-007432,2005.0,concrete,149.0,3.0,True,116189.42,,,,
C-007436,P-007436,,,,,,,warehouse,None,4504916.86,860652.82
H-007437,P-007437,1981.0,brick,55.0,2.0,True,38852.33,,,,
H-007440,P-007440,2018.0,brick,115.0,3.0,True,106801.76,,,,
C-007444,P-007444,,,,,,,warehouse,B,318728.54,217520.14
H-007445,P-007445,1999.0,brick,173.0,2.0,False,163551.12,,,,
H-007446,P-007446,2017.0,concrete,105.0,1.0,False,98434.89,,,,
H-007448,P-007448,2006.0,wood,121.0,3.0,True,108012.14,,,,
H-007450,P-007450,1992.0,brick,120.0,2.0,True,103053.46,,,,
H-007455,P-007455,1983.0,brick,98.0,3.0,True,77664.98,,,,
H-007456,P-007456,1977.0,wood,121.0,2.0,True,129319.5,,,,
H-007457,P-007457,2020.0,concrete,74.0,2.0,True,72577.08,,,,
C-007461,P-007461,,,,,,,office,None,1548254.89,425324.91
C-007463,P-007463,,,,,,,retail,B,3546850.93,1006756.71
C-007473,P-007473,,,,,,,warehouse,C,1620958.24,449100.26
H-007474,P-007474,1981.0,concrete,137.0,1.0,False,159687.37,,,,
H-007478,P-007478,1982.0,brick,115.0,1.0,False,116264.11,,,,
C-007479,P-007479,,,,,,,office,None,886551.16,1840194.17
H-007482,P-007482,2000.0,brick,86.0,1.0,False,87510.0,,,,
H-007483,P-007483,1994.0,wood,110.0,3.0,False,113743.11,,,,
H-007484,P-007484,1995.0,brick,171.0,1.0,True,102406.92,,,,
H-007487,P-007487,2016.0,brick,184.0,2.0,True,145749.3,,,,
C-007488,P-007488,,,,,,,office,B,3263521.22,1690739.17
H-007490,P-007490,2003.0,brick,119.0,2.0,False,118626.52,,,,
H-007493,P-007493,2012.0,brick,148.0,1.0,True,109907.44,,,,
H-007498,P-007498,1966.0,concrete,156.0,2.0,True,142879.41,,,,
C-007499,P-007499,,,,,,,office,C,4007454.27,1254573.75
H-007502,P-007502,1994.0,brick,165.0,1.0,True,141161.81,,,,
C-007509,P-007509,,,,,,,warehouse,B,137071.37,365907.89
C-007510,P-007510,,,,,,,retail,A,3598122.68,60411.7
H-007511,P-007511,1998.0,brick,129.0,3.0,True,87009.7,,,,
H-007512,P-007512,2012.0,concrete,173.0,1.0,True,179643.02,,,,
H-007517,P-007517,2005.0,brick,168.0,2.0,True,167168.55,,,,
C-007519,P-007519,,,,,,,warehouse,B,3330676.02,1073488.13
H-007529,P-007529,2006.0,concrete,99.0,1.0,False,88227.18,,,,
C-007535,P-007535,,,,,,,factory,B,193030.67,936901.14
H-007537,P-007537,1994.0,brick,100.0,3.0,True,103126.26,,,,
H-007538,P-007538,1993.0,concrete,121.0,1.0,False,77415.33,,,,
H-007539,P-007539,2018.0,concrete,102.0,3.0,True,66050.67,,,,
H-007541,P-007541,1966.0,concrete,140.0,2.0,True,113439.07,,,,
C-007542,P-007542,,,,,,,warehouse,A,1614488.71,1781338.12
H-007543,P-007543,1965.0,brick,86.0,1.0,True,80846.96,,,,
C-007547,P-007547,,,,,,,office,None,463629.58,530879.0
H-007552,P-007552,2018.0,brick,150.0,1.0,True,155480.75,,,,
C-007555,P-007555,,,,,,,office,C,3884472.66,2409471.68
H-007556,P-007556,2023.0,brick,117.0,2.0,False,102280.1,,,,
H-007559,P-007559,1974.0,concrete,106.0,1.0,False,131475.51,,,,
H-007560,P-007560,1978.0,brick,165.0,1.0,True,192370.58,,,,
H-007564,P-007564,2018.0,concrete,163.0,1.0,False,151920.4,,,,
H-007565,P-007565,2003.0,concrete,143.0,1.0,True,139015.62,,,,
H-007566,P-007566,2007.0,brick,94.0,2.0,True,72412.18,,,,
H-007571,P-007571,2005.0,brick,99.0,1.0,False,84236.11,,,,
H-007575,P-007575,2017.0,brick,73.0,3.0,True,90298.53,,,,
H-007577,P-007577,1983.0,brick,152.0,2.0,False,167636.39,,,,
H-007578,P-007578,1972.0,brick,82.0,4.0,False,61743.92,,,,
H-007586,P-007586,2020.0,brick,146.0,2.0,True,113828.7,,,,
C-007588,P-007588,,,,,,,factory,None,4057360.68,1458596.49
C-007591,P-007591,,,,,,,warehouse,B,986739.48,163040.5
H-007592,P-007592,2012.0,concrete,91.0,1.0,False,81522.37,,,,
H-007597,P-007597,2014.0,brick,141.0,2.0,False,124867.22,,,,
H-007598,P-007598,1965.0,brick,152.0,1.0,True,136431.12,,,,
H-007601,P-007601,2002.0,concrete,77.0,3.0,True,63794.14,,,,
H-007602,P-007602,1977.0,brick,110.0,2.0,True,120503.62,,,,
H-007604,P-007604,1972.0,concrete,103.0,2.0,True,126829.03,,,,
C-007605,P-007605,,,,,,,office,C,3732586.29,1967913.8
H-007608,P-007608,1980.0,brick,153.0,1.0,True,156905.14,,,,
H-007610,P-007610,1972.0,brick,72.0,2.0,False,82585.31,,,,
H-007612,P-007612,1973.0,brick,161.0,1.0,True,128682.24,,,,
C-007616,P-007616,,,,,,,office,A,2494260.13,2308769.47
C-007618,P-007618,,,,,,,factory,B,3627016.04,1128689.47
C-007625,P-007625,,,,,,,office,None,4912479.37,1920052.62
H-007626,P-007626,2017.0,concrete,84.0,2.0,True,89737.75,,,,
H-007627,P-007627,1991.0,brick,79.0,1.0,True,55302.97,,,,
H-007634,P-007634,1977.0,brick,117.0,2.0,True,111011.35,,,,
H-007635,P-007635,1975.0,brick,145.0,2.0,False,145284.23,,,,
H-007636,P-007636,1975.0,brick,141.0,2.0,False,102435.42,,,,
C-007639,P-007639,,,,,,,warehouse,B,4174251.21,1217292.61
C-007640,P-007640,,,,,,,factory,A,435454.95,2176831.65
H-007643,P-007643,1993.0,brick,113.0,1.0,False,90934.59,,,,
H-007644,P-007644,1966.0,concrete,98.0,2.0,True,87190.73,,,,
C-007645,P-007645,,,,,,,warehouse,C,2906429.42,2113144.56
H-007648,P-007648,1978.0,brick,152.0,1.0,True,109083.37,,,,
H-007653,P-007653,2001.0,brick,120.0,1.0,False,67476.98,,,,
H-007656,P-007656,2010.0,concrete,51.0,1.0,True,42254.89,,,,
H-007657,P-007657,1980.0,concrete,122.0,1.0,True,99134.63,,,,
H-007658,P-007658,1972.0,brick,122.0,1.0,False,106101.59,,,,
H-007659,P-007659,1991.0,concrete,107.0,2.0,True,112569.49,,,,
H-007667,P-007667,2022.0,brick,132.0,1.0,True,104797.79,,,,
H-007672,P-007672,1977.0,concrete,105.0,2.0,True,87624.78,,,,
H-007673,P-007673,1971.0,brick,94.0,1.0,False,51433.27,,,,
H-007676,P-007676,1975.0,brick,158.0,1.0,True,114437.21,,,,
H-007678,P-007678,1970.0,brick,103.0,1.0,True,111376.91,,,,
H-007679,P-007679,1969.0,brick,144.0,2.0,False,111385.05,,,,
H-007680,P-007680,1989.0,concrete,111.0,1.0,True,124748.05,,,,
H-007681,P-007681,1977.0,concrete,185.0,1.0,True,174376.49,,,,
H-007682,P-007682,2007.0,concrete,105.0,2.0,False,88085.58,,,,
C-007683,P-007683,,,,,,,office,B,3592559.1,2236549.84
H-007686,P-007686,2018.0,concrete,105.0,2.0,True,103491.53,,,,
H-007687,P-007687,2018.0,brick,178.0,1.0,True,158099.41,,,,
H-007688,P-007688,1984.0,brick,126.0,1.0,True,98207.64,,,,
H-007689,P-007689,2015.0,brick,111.0,1.0,False,82470.76,,,,
H-007692,P-007692,1998.0,concrete,145.0,2.0,True,172819.3,,,,
C-007693,P-007693,,,,,,,retail,C,3572971.93,672106.61
C-007694,P-007694,,,,,,,office,B,2540875.32,72337.33
H-007695,P-007695,2014.0,concrete,139.0,1.0,False,126774.99,,,,
H-007697,P-007697,1977.0,concrete,158.0,1.0,False,108823.97,,,,
H-007702,P-007702,1987.0,brick,141.0,2.0,True,110404.01,,,,
H-007707,P-007707,1987.0,brick,76.0,2.0,False,92042.12,,,,
H-007708,P-007708,2012.0,brick,63.0,1.0,False,68702.09,,,,
H-007710,P-007710,2013.0,brick,40.0,2.0,False,24169.12,,,,
H-007711,P-007711,1988.0,brick,50.0,1.0,False,54293.53,,,,
H-007713,P-007713,1982.0,brick,125.0,2.0,True,73676.43,,,,
C-007714,P-007714,,,,,,,warehouse,B,2019855.83,2449195.46
H-007715,P-007715,2021.0,concrete,125.0,2.0,True,119572.82,,,,
C-007717,P-007717,,,,,,,warehouse,C,2613688.56,1696977.14
C-007718,P-007718,,,,,,,warehouse,None,3749797.1,1086616.67
H-007722,P-007722,1966.0,concrete,110.0,1.0,True,136722.82,,,,
H-007727,P-007727,2020.0,brick,85.0,1.0,False,97803.87,,,,
H-007728,P-007728,1980.0,brick,165.0,3.0,False,153034.87,,,,
H-007729,P-007729,2004.0,brick,71.0,1.0,True,53593.19,,,,
C-007734,P-007734,,,,,,,office,A,4402733.19,2418120.98
H-007736,P-007736,1995.0,brick,86.0,2.0,True,76019.38,,,,
H-007737,P-007737,2013.0,brick,152.0,1.0,False,179341.04,,,,
H-007740,P-007740,2003.0,concrete,154.0,1.0,True,120883.05,,,,
H-007741,P-007741,1991.0,brick,58.0,2.0,True,57241.21,,,,
H-007742,P-007742,1965.0,brick,166.0,3.0,True,152068.28,,,,
H-007744,P-007744,1969.0,brick,129.0,3.0,True,96247.61,,,,
H-007748,P-007748,1969.0,concrete,97.0,1.0,True,82376.79,,,,
H-007749,P-007749,1986.0,brick,119.0,1.0,False,120252.82,,,,
C-007751,P-007751,,,,,,,office,A,4634293.44,920165.72
H-007752,P-007752,2019.0,concrete,51.0,3.0,False,51340.73,,,,
H-007753,P-007753,2008.0,brick,158.0,2.0,False,164191.43,,,,
H-007754,P-007754,1990.0,concrete,100.0,2.0,False,97806.98,,,,
H-007757,P-007757,2009.0,concrete,125.0,1.0,True,90618.21,,,,
H-007760,P-007760,1989.0,brick,65.0,2.0,True,81607.04,,,,
H-007762,P-007762,2014.0,brick,68.0,2.0,True,55331.02,,,,
C-007767,P-007767,,,,,,,office,A,3995741.35,2277706.36
H-007768,P-007768,2014.0,brick,176.0,2.0,False,137586.22,,,,
C-007769,P-007769,,,,,,,warehouse,C,494245.45,1738452.29
H-007770,P-007770,1968.0,brick,148.0,3.0,True,140778.13,,,,
H-007773,P-007773,1967.0,brick,132.0,1.0,False,124160.89,,,,
H-007774,P-007774,2014.0,brick,149.0,2.0,True,113271.68,,,,
C-007779,P-007779,,,,,,,warehouse,B,856983.56,1422521.81
H-007783,P-007783,1993.0,brick,72.0,2.0,True,58407.16,,,,
C-007784,P-007784,,,,,,,office,C,4339276.9,1095827.0
H-007786,P-007786,1986.0,brick,115.0,2.0,False,134202.16,,,,
C-007787,P-007787,,,,,,,warehouse,None,1481383.46,447524.07
H-007788,P-007788,2013.0,brick,92.0,2.0,True,86180.25,,,,
C-007792,P-007792,,,,,,,warehouse,None,3650174.63,400744.31
H-007794,P-007794,2000.0,brick,116.0,1.0,False,115616.03,,,,
H-007796,P-007796,2019.0,concrete,76.0,1.0,True,48062.53,,,,
C-007800,P-007800,,,,,,,retail,B,3832108.35,1470116.87
H-007804,P-007804,1990.0,brick,163.0,2.0,True,134270.44,,,,
C-007808,P-007808,,,,,,,warehouse,C,1904768.98,2109343.13
H-007809,P-007809,1998.0,brick,108.0,2.0,False,121713.72,,,,
H-007812,P-007812,2012.0,brick,98.0,3.0,False,78056.83,,,,
H-007813,P-007813,2016.0,brick,115.0,2.0,True,81152.44,,,,
H-007821,P-007821,1975.0,brick,115.0,2.0,False,122718.61,,,,
C-007829,P-007829,,,,,,,retail,B,903920.45,1097753.36
H-007834,P-007834,2014.0,brick,118.0,3.0,True,118840.92,,,,
H-007835,P-007835,1975.0,brick,107.0,1.0,False,99012.15,,,,
H-007836,P-007836,2004.0,brick,122.0,1.0,False,88331.96,,,,
C-007837,P-007837,,,,,,,office,B,4765846.65,2077908.64
H-007840,P-007840,1976.0,brick,133.0,1.0,False,151035.92,,,,
H-007841,P-007841,1984.0,brick,65.0,2.0,True,44568.74,,,,
H-007844,P-007844,2023.0,concrete,171.0,1.0,True,136577.58,,,,
C-007847,P-007847,,,,,,,office,None,4279602.15,1369985.91
H-007849,P-007849,2008.0,brick,122.0,2.0,True,111768.53,,,,
C-007850,P-007850,,,,,,,warehouse,A,2819336.73,1763856.59
H-007853,P-007853,2013.0,brick,116.0,1.0,False,99205.49,,,,
C-007854,P-007854,,,,,,,office,A,760577.31,363235.37
H-007856,P-007856,1974.0,brick,164.0,1.0,True,173342.73,,,,
H-007866,P-007866,1995.0,concrete,138.0,3.0,False,104241.4,,,,
H-007869,P-007869,2001.0,concrete,111.0,2.0,True,101361.34,,,,
C-007870,P-007870,,,,,,,office,A,4952686.21,2115330.83
H-007871,P-007871,2004.0,concrete,113.0,2.0,True,142125.58,,,,
H-007872,P-007872,2016.0,concrete,40.0,3.0,True,37563.67,,,,
H-007873,P-007873,2009.0,brick,56.0,3.0,True,34243.37,,,,
C-007876,P-007876,,,,,,,warehouse,A,167838.35,1677228.77
H-007878,P-007878,1977.0,brick,74.0,2.0,True,54826.99,,,,
H-007879,P-007879,2003.0,brick,102.0,1.0,True,66144.38,,,,
H-007880,P-007880,2007.0,brick,111.0,3.0,True,100504.65,,,,
H-007882,P-007882,1988.0,brick,118.0,2.0,False,112934.72,,,,
H-007883,P-007883,1993.0,brick,97.0,1.0,False,82548.46,,,,
H-007884,P-007884,1965.0,brick,47.0,1.0,False,30932.57,,,,
H-007889,P-007889,2007.0,brick,122.0,1.0,False,136804.88,,,,
H-007892,P-007892,1978.0,brick,88.0,2.0,False,99149.79,,,,
H-007896,P-007896,1979.0,brick,40.0,1.0,True,30052.21,,,,
H-007897,P-007897,1995.0,brick,48.0,3.0,True,41442.5,,,,
H-007899,P-007899,1999.0,brick,154.0,1.0,False,150065.59,,,,
H-007901,P-007901,1977.0,concrete,97.0,3.0,True,80809.64,,,,
H-007905,P-007905,1999.0,brick,111.0,2.0,False,114917.69,,,,
H-007909,P-007909,1975.0,brick,153.0,1.0,True,167081.14,,,,
C-007912,P-007912,,,,,,,retail,C,4301863.08,1789860.64
H-007913,P-007913,1965.0,brick,59.0,2.0,False,45286.48,,,,
H-007916,P-007916,2013.0,concrete,48.0,1.0,True,35349.69,,,,
H-007919,P-007919,1981.0,concrete,111.0,1.0,False,82181.28,,,,
C-007920,P-007920,,,,,,,warehouse,B,166342.67,843963.75
H-007923,P-007923,2021.0,concrete,137.0,1.0,True,113028.58,,,,
H-007926,P-007926,2012.0,brick,196.0,2.0,True,162184.28,,,,
H-007929,P-007929,1997.0,brick,104.0,3.0,True,93073.35,,,,
H-007930,P-007930,1981.0,brick,98.0,1.0,True,71744.59,,,,
H-007931,P-007931,1995.0,brick,82.0,1.0,False,49862.09,,,,
H-007933,P-007933,1974.0,brick,111.0,1.0,False,95787.58,,,,
H-007935,P-007935,1990.0,brick,93.0,1.0,True,89686.57,,,,
H-007936,P-007936,1978.0,wood,117.0,2.0,True,108258.13,,,,
H-007939,P-007939,2018.0,brick,124.0,1.0,False,107210.08,,,,
H-007940,P-007940,1987.0,brick,168.0,2.0,True,165011.7,,,,
H-007943,P-007943,1971.0,concrete,103.0,2.0,True,70839.9,,,,
H-007945,P-007945,1973.0,concrete,95.0,1.0,True,90304.88,,,,
H-007946,P-007946,2001.0,brick,91.0,2.0,True,69009.79,,,,
C-007947,P-007947,,,,,,,retail,C,1677571.59,1021560.22
H-007950,P-007950,1988.0,brick,66.0,2.0,True,49204.6,,,,
C-007953,P-007953,,,,,,,office,B,755990.72,1136385.75
H-007955,P-007955,1966.0,concrete,56.0,2.0,True,65260.63,,,,
H-007956,P-007956,2022.0,concrete,64.0,3.0,False,44476.74,,,,
H-007957,P-007957,2018.0,concrete,181.0,2.0,False,196178.15,,,,
H-007958,P-007958,1996.0,brick,80.0,1.0,False,67833.06,,,,
H-007963,P-007963,1968.0,brick,57.0,2.0,True,62739.36,,,,
H-007966,P-007966,1999.0,brick,52.0,1.0,True,38646.04,,,,
H-007970,P-007970,2021.0,brick,56.0,1.0,False,42779.43,,,,
H-007973,P-007973,2023.0,brick,132.0,1.0,False,153680.81,,,,
H-007974,P-007974,2015.0,wood,71.0,1.0,True,58460.02,,,,
H-007977,P-007977,2003.0,concrete,56.0,1.0,True,49135.7,,,,
H-007979,P-007979,2009.0,brick,92.0,1.0,False,99821.49,,,,
C-007985,P-007985,,,,,,,warehouse,B,1566948.58,774557.11
H-007986,P-007986,1999.0,brick,147.0,2.0,False,117832.31,,,,
H-007987,P-007987,2016.0,brick,84.0,2.0,True,58575.28,,,,
H-007988,P-007988,1984.0,brick,100.0,1.0,True,88018.33,,,,
H-007992,P-007992,1975.0,concrete,46.0,1.0,False,47680.65,,,,
H-007994,P-007994,2009.0,wood,56.0,1.0,True,54826.34,,,,
H-007995,P-007995,2001.0,brick,124.0,1.0,True,82657.18,,,,
C-007996,P-007996,,,,,,,factory,B,978028.61,2343159.37
C-007998,P-007998,,,,,,,factory,A,2740652.06,1715396.67
