vehicle_id,policy_id,make,model,year,annual_mileage,telematics_score,night_driving_pct,hard_brakes_per_100km,overspeed_events_per_100km,phone_use_pct
V-007179,P-007179,Volkswagen,Passat,2024,9144,70.2,0.233,5.2,1.7,0.389
V-007180,P-007180,Renault,Clio,2012,5622,74.1,0.184,3.7,1.8,0.079
V-007181,P-007181,Skoda,Octavia,2014,10898,65.6,0.089,4.9,2.4,0.232
V-007182,P-007182,Dacia,Logan,2017,12116,79.9,0.36,1.9,0.5,0.147
V-007183,P-007183,Renault,Clio,2020,2000,56.6,0.434,4.9,1.2,0.12
V-007184,P-007184,Renault,Captur,2010,6168,57.5,0.592,4.2,3.1,0.529
V-007185,P-007185,Volkswagen,Golf,2005,17300,67.0,0.171,6.3,3.8,0.318
V-007186,P-007186,Toyota,Yaris,2016,22860,86.5,0.26,3.3,6.4,0.07
V-007188,P-007188,Toyota,RAV4,2008,5177,58.8,0.103,10.3,4.5,0.307
V-007189,P-007189,Renault,Megane,2012,17547,66.7,0.092,2.1,2.0,0.068
V-007192,P-007192,Toyota,RAV4,2021,13963,90.5,0.406,3.9,0.8,0.245
V-007193,P-007193,Dacia,Duster,2014,16509,54.0,0.174,6.5,2.4,0.098
V-007194,P-007194,Skoda,Fabia,2022,15937,38.0,0.115,6.6,1.3,0.269
V-007195,P-007195,Skoda,Octavia,2017,15673,88.4,0.12,1.2,7.7,0.168
V-007199,P-007199,Toyota,Corolla,2011,9861,58.1,0.197,1.7,3.3,0.421
V-007201,P-007201,Renault,Captur,2023,12718,62.2,0.258,1.8,1.0,0.226
V-007204,P-007204,Renault,Megane,2015,7205,55.0,0.327,2.4,4.0,0.196
V-007206,P-007206,Volkswagen,Passat,2019,11717,75.1,0.092,2.9,0.0,0.313
V-007208,P-007208,Volkswagen,Polo,2023,7333,60.3,0.127,4.9,5.2,0.099
V-007209,P-007209,Toyota,Corolla,2016,16177,50.8,0.351,13.7,2.6,0.317
V-007211,P-007211,Renault,Captur,2014,12036,73.9,0.046,4.7,1.3,0.177
V-007213,P-007213,Renault,Megane,2014,19322,62.1,0.126,9.7,4.6,0.136
V-007216,P-007216,Skoda,Superb,2011,2583,76.0,0.422,11.0,0.5,0.263
V-007218,P-007218,Dacia,Duster,2007,9185,75.7,0.389,4.2,2.3,0.391
V-007219,P-007219,Renault,Clio,2015,3992,67.2,0.181,1.0,3.3,0.171
V-007221,P-007221,Volkswagen,Passat,2010,8699,78.5,0.235,10.1,1.4,0.091
V-007222,P-007222,Volkswagen,Passat,2021,8080,86.2,0.403,6.9,1.6,0.278
V-007223,P-007223,Renault,Clio,2008,10368,90.7,0.699,2.3,1.6,0.052
V-007226,P-007226,Volkswagen,Polo,2005,20107,75.3,0.677,1.8,1.1,0.44
V-007227,P-007227,Volkswagen,Polo,2014,8063,60.8,0.181,3.0,4.2,0.126
V-007232,P-007232,Toyota,RAV4,2012,11084,57.7,0.623,2.5,1.8,0.212
V-007234,P-007234,Renault,Megane,2011,9372,65.6,0.569,4.0,2.3,0.279
V-007239,P-007239,Volkswagen,Passat,2022,2632,66.0,0.392,7.8,3.2,0.329
V-007243,P-007243,Volkswagen,Golf,2009,20157,73.7,0.541,7.8,3.1,0.221
V-007248,P-007248,Dacia,Duster,2011,16624,85.9,0.279,6.4,1.6,0.061
V-007250,P-007250,Skoda,Octavia,2016,4275,91.8,0.198,6.4,6.3,0.234
V-007252,P-007252,Skoda,Superb,2017,22288,86.7,0.414,4.8,2.4,0.448
V-007256,P-007256,Renault,Clio,2023,13159,74.5,0.172,1.5,0.6,0.415
V-007258,P-007258,Dacia,Logan,2012,19851,68.5,0.269,7.2,0.9,0.145
V-007260,P-007260,Dacia,Sandero,2018,9345,60.2,0.233,4.7,0.1,0.274
V-007262,P-007262,Renault,Megane,2009,8210,87.5,0.58,8.6,1.6,0.388
V-007263,P-007263,Volkswagen,Passat,2017,10639,55.7,0.123,4.1,0.4,0.06
V-007265,P-007265,Skoda,Fabia,2021,15182,74.8,0.099,2.6,2.0,0.222
V-007271,P-007271,Toyota,RAV4,2013,12282,77.3,0.64,5.5,1.0,0.278
V-007272,P-007272,Skoda,Fabia,2017,10374,66.3,0.33,2.7,1.4,0.343
V-007273,P-007273,Renault,Captur,2016,14314,78.2,0.599,4.4,13.3,0.111
V-007275,P-007275,Dacia,Duster,2019,6131,63.2,0.318,4.4,3.6,0.178
V-007278,P-007278,Dacia,Sandero,2014,8485,71.2,0.251,3.3,8.5,0.331
V-007279,P-007279,Skoda,Superb,2019,2000,83.4,0.268,6.3,1.0,0.156
V-007281,P-007281,Renault,Captur,2008,21342,50.7,0.759,3.8,1.5,0.486
V-007284,P-007284,Renault,Megane,2016,19896,61.0,0.146,9.3,1.0,0.443
V-007287,P-007287,Renault,Clio,2019,5189,53.2,0.142,3.9,2.7,0.548
V-007288,P-007288,Dacia,Logan,2015,10566,62.4,0.444,2.5,5.6,0.131
V-007289,P-007289,Toyota,RAV4,2012,10165,54.1,0.173,0.6,2.6,0.09
V-007290,P-007290,Volkswagen,Golf,2019,15395,78.6,0.422,8.2,0.6,0.109
V-007291,P-007291,Volkswagen,Passat,2017,18889,64.3,0.604,4.2,0.2,0.555
V-007292,P-007292,Dacia,Sandero,2009,22695,86.8,0.373,5.2,1.1,0.057
V-007293,P-007293,Renault,Clio,2010,9728,68.2,0.107,4.9,1.1,0.396
V-007295,P-007295,Renault,Clio,2016,23191,71.1,0.377,6.4,0.9,0.109
V-007299,P-007299,Renault,Megane,2016,15904,50.0,0.266,2.6,0.4,0.385
V-007300,P-007300,Renault,Megane,2011,14859,75.6,0.298,3.7,0.6,0.091
V-007305,P-007305,Toyota,Yaris,2009,5430,94.6,0.167,1.9,6.6,0.322
V-007306,P-007306,Skoda,Superb,2011,23259,81.4,0.214,6.1,1.2,0.336
V-007309,P-007309,Renault,Megane,2007,20117,47.2,0.172,17.6,2.2,0.137
V-007314,P-007314,Volkswagen,Golf,2023,13909,48.0,0.146,1.6,3.3,0.397
V-007315,P-007315,Volkswagen,Golf,2018,22697,70.9,0.459,2.9,3.4,0.186
V-007319,P-007319,Renault,Megane,2020,19827,77.6,0.296,2.8,0.3,0.451
V-007320,P-007320,Renault,Captur,2018,4279,62.1,0.577,1.5,6.3,0.039
V-007321,P-007321,Toyota,RAV4,2006,15892,71.9,0.145,7.7,3.5,0.616
V-007322,P-007322,Volkswagen,Golf,2016,18697,73.5,0.406,5.3,3.8,0.188
V-007323,P-007323,Toyota,Corolla,2006,15621,61.4,0.316,12.8,0.1,0.116
V-007324,P-007324,Volkswagen,Passat,2014,14539,80.7,0.15,19.1,1.9,0.301
V-007328,P-007328,Renault,Captur,2021,16446,77.8,0.221,10.0,1.6,0.159
V-007329,P-007329,Volkswagen,Passat,2023,12589,80.9,0.372,5.0,1.3,0.234
V-007330,P-007330,Toyota,RAV4,2007,19113,59.7,0.331,0.8,0.2,0.282
V-007331,P-007331,Volkswagen,Passat,2016,2000,66.4,0.166,1.1,1.3,0.341
V-007336,P-007336,Renault,Megane,2013,22462,74.1,0.16,6.7,3.1,0.468
V-007340,P-007340,Renault,Captur,2011,7412,44.8,0.285,6.0,4.3,0.114
V-007345,P-007345,Toyota,Corolla,2020,12147,51.5,0.536,1.3,3.7,0.18
V-007346,P-007346,Renault,Captur,2024,2000,91.1,0.228,1.9,7.5,0.167
V-007347,P-007347,Skoda,Superb,2023,6350,59.2,0.12,1.0,0.2,0.515
V-007348,P-007348,Skoda,Superb,2017,4711,45.6,0.505,3.1,1.5,0.371
V-007350,P-007350,Toyota,Yaris,2005,2956,63.2,0.212,1.4,2.6,0.192
V-007353,P-007353,Toyota,RAV4,2007,13982,96.0,0.813,4.9,0.6,0.17
V-007354,P-007354,Dacia,Sandero,2018,18550,45.5,0.255,1.9,2.1,0.383
V-007358,P-007358,Skoda,Fabia,2015,3203,77.7,0.016,4.4,8.8,0.231
V-007359,P-007359,Volkswagen,Golf,2005,15895,65.0,0.224,2.2,0.3,0.427
V-007360,P-007360,Dacia,Duster,2019,18412,64.2,0.359,2.5,0.9,0.725
V-007361,P-007361,Renault,Megane,2009,7774,74.0,0.379,6.4,0.2,0.411
V-007363,P-007363,Dacia,Sandero,2013,13277,62.8,0.201,7.9,4.6,0.553
V-007364,P-007364,Dacia,Sandero,2021,5881,72.2,0.369,5.0,0.3,0.347
V-007367,P-007367,Toyota,Yaris,2005,19944,51.1,0.107,4.1,1.1,0.328
V-007368,P-007368,Renault,Megane,2005,10511,80.3,0.127,1.6,5.5,0.251
V-007371,P-007371,Toyota,RAV4,2005,18631,71.5,0.304,6.3,3.2,0.306
V-007373,P-007373,Skoda,Fabia,2010,22371,76.7,0.692,1.3,1.3,0.323
V-007374,P-007374,Skoda,Fabia,2012,10411,56.3,0.157,5.0,2.0,0.206
V-007375,P-007375,Renault,Captur,2023,19721,68.5,0.204,1.3,3.9,0.163
V-007377,P-007377,Skoda,Superb,2012,11985,71.8,0.061,4.9,0.5,0.335
V-007380,P-007380,Toyota,Yaris,2016,17522,58.5,0.161,3.6,1.0,0.085
V-007382,P-007382,Toyota,Corolla,2021,9720,83.7,0.11,3.8,1.0,0.635
V-007383,P-007383,Volkswagen,Golf,2014,3938,64.4,0.168,12.0,4.3,0.215
V-007384,P-007384,Volkswagen,Passat,2011,8159,55.3,0.35,6.0,0.9,0.352
V-007388,P-007388,Volkswagen,Golf,2017,13764,66.2,0.35,1.9,1.5,0.266
V-007391,P-007391,Toyota,Yaris,2011,10190,74.7,0.24,3.4,1.8,0.211
V-007392,P-007392,Dacia,Logan,2016,11069,43.9,0.096,8.0,1.7,0.2
V-007395,P-007395,Volkswagen,Passat,2008,14426,53.6,0.112,4.8,3.2,0.108
V-007396,P-007396,Volkswagen,Polo,2005,5280,61.0,0.151,5.6,0.7,0.229
V-007399,P-007399,Volkswagen,Polo,2016,10117,60.3,0.422,1.9,3.8,0.066
V-007401,P-007401,Dacia,Sandero,2024,11280,58.5,0.239,1.9,0.3,0.417
V-007402,P-007402,Volkswagen,Passat,2024,4806,82.0,0.458,1.1,0.9,0.156
V-007407,P-007407,Renault,Captur,2018,14740,81.4,0.213,5.0,2.0,0.276
V-007408,P-007408,Volkswagen,Passat,2019,13965,82.6,0.326,4.5,1.4,0.315
V-007411,P-007411,Volkswagen,Golf,2013,20913,65.5,0.334,2.4,1.6,0.023
V-007412,P-007412,Dacia,Sandero,2022,13902,93.3,0.109,2.6,1.4,0.192
V-007413,P-007413,Renault,Megane,2015,10763,81.5,0.354,0.6,1.7,0.231
V-007415,P-007415,Skoda,Superb,2015,7776,65.8,0.134,9.9,1.4,0.134
V-007418,P-007418,Volkswagen,Polo,2018,5093,58.5,0.33,8.3,3.1,0.223
V-007419,P-007419,Renault,Megane,2015,2456,61.3,0.257,4.0,1.1,0.139
V-007420,P-007420,Skoda,Fabia,2016,22719,63.5,0.19,0.4,1.6,0.346
V-007421,P-007421,Renault,Captur,2015,10078,61.4,0.672,0.4,2.6,0.007
V-007423,P-007423,Skoda,Fabia,2020,9416,71.9,0.068,3.9,3.5,0.192
V-007425,P-007425,Dacia,Logan,2015,2000,92.7,0.103,3.3,5.2,0.225
V-007427,P-007427,Volkswagen,Polo,2010,13485,65.0,0.194,5.3,1.9,0.239
V-007428,P-007428,Toyota,Corolla,2024,12193,60.5,0.18,3.6,2.3,0.059
V-007429,P-007429,Toyota,Corolla,2019,14131,73.4,0.415,1.1,4.1,0.114
V-007433,P-007433,Toyota,Yaris,2020,20504,78.1,0.213,3.5,1.1,0.078
V-007434,P-007434,Skoda,Superb,2011,16181,87.5,0.125,1.0,2.2,0.653
V-007435,P-007435,Volkswagen,Polo,2023,15922,45.1,0.4,5.3,2.0,0.277
V-007438,P-007438,Skoda,Superb,2014,14919,78.0,0.433,2.6,0.7,0.199
V-007439,P-007439,Renault,Megane,2013,10800,69.2,0.052,5.9,0.6,0.064
V-007441,P-007441,Skoda,Octavia,2017,18196,84.8,0.201,1.4,2.8,0.105
V-007442,P-007442,Renault,Clio,2008,12242,58.9,0.419,1.4,2.1,0.433
V-007443,P-007443,Dacia,Sandero,2014,9299,74.5,0.486,20.4,2.5,0.414
V-007449,P-007449,Renault,Captur,2024,8496,47.7,0.254,3.8,1.4,0.288
V-007451,P-007451,Volkswagen,Golf,2016,15071,65.5,0.175,3.5,0.7,0.27
V-007452,P-007452,Toyota,Yaris,2019,10655,71.9,0.212,3.0,1.8,0.307
V-007453,P-007453,Renault,Captur,2022,13370,72.3,0.49,7.2,3.1,0.398
V-007454,P-007454,Toyota,RAV4,2005,8733,79.5,0.613,5.0,2.2,0.277
V-007458,P-007458,Toyota,Corolla,2017,12471,74.7,0.203,0.6,2.0,0.262
V-007459,P-007459,Volkswagen,Polo,2016,19258,56.1,0.038,10.2,4.0,0.064
V-007464,P-007464,Renault,Clio,2023,17516,66.4,0.164,0.4,0.7,0.454
V-007466,P-007466,Volkswagen,Passat,2009,17594,74.3,0.358,2.6,0.9,0.073
V-007467,P-007467,Renault,Clio,2008,4948,62.4,0.371,2.1,1.2,0.266
V-007468,P-007468,Skoda,Superb,2006,17304,63.5,0.175,2.2,3.2,0.113
V-007470,P-007470,Dacia,Logan,2010,23811,52.2,0.324,1.3,0.7,0.2
V-007471,P-007471,Toyota,Yaris,2019,11781,67.8,0.102,6.4,0.0,0.334
V-007472,P-007472,Dacia,Duster,2017,13549,43.2,0.179,11.1,3.8,0.42
V-007475,P-007475,Dacia,Sandero,2012,5586,65.4,0.383,7.5,0.5,0.064
V-007476,P-007476,Skoda,Superb,2023,20449,73.4,0.406,1.0,2.0,0.096
V-007477,P-007477,Volkswagen,Polo,2007,10054,59.0,0.172,2.7,2.4,0.2
V-007480,P-007480,Renault,Clio,2015,13840,45.3,0.154,1.6,0.2,0.231
V-007481,P-007481,Toyota,Corolla,2018,2000,59.4,0.438,2.5,0.3,0.269
V-007489,P-007489,Renault,Megane,2012,10660,59.7,0.453,2.0,3.2,0.099
V-007491,P-007491,Skoda,Fabia,2023,26062,49.3,0.339,0.8,3.3,0.316
V-007492,P-007492,Toyota,Yaris,2014,5809,61.2,0.453,1.6,0.5,0.089
V-007494,P-007494,Dacia,Logan,2023,11378,73.5,0.09,12.5,1.5,0.265
V-007495,P-007495,Dacia,Duster,2020,21633,55.6,0.134,12.2,1.0,0.221
V-007496,P-007496,Dacia,Duster,2021,4057,76.5,0.251,2.3,4.7,0.241
V-007500,P-007500,Skoda,Superb,2012,15779,84.9,0.162,3.7,0.9,0.475
V-007501,P-007501,Skoda,Octavia,2019,15181,71.4,0.206,5.1,1.2,0.406
V-007504,P-007504,Skoda,Fabia,2017,17658,62.0,0.028,3.5,1.5,0.041
V-007505,P-007505,Toyota,RAV4,2007,20384,53.2,0.104,4.2,2.5,0.22
V-007506,P-007506,Toyota,RAV4,2005,16799,83.3,0.045,10.8,2.0,0.191
V-007507,P-007507,Volkswagen,Polo,2008,10411,71.8,0.14,5.9,3.0,0.472
V-007508,P-007508,Volkswagen,Passat,2023,16359,66.6,0.116,0.0,0.8,0.741
V-007513,P-007513,Skoda,Fabia,2012,14393,58.6,0.355,0.8,2.1,0.272
V-007514,P-007514,Renault,Clio,2017,16437,72.8,0.151,4.8,0.6,0.315
V-007515,P-007515,Skoda,Octavia,2014,9500,78.5,0.519,3.2,3.2,0.213
V-007516,P-007516,Volkswagen,Polo,2016,12564,77.4,0.139,9.4,0.7,0.091
V-007518,P-007518,Dacia,Logan,2014,10923,54.5,0.234,7.7,0.7,0.14
V-007520,P-007520,Toyota,Yaris,2018,11702,42.0,0.328,1.0,2.8,0.242
V-007521,P-007521,Toyota,RAV4,2023,18432,69.1,0.275,3.8,6.1,0.389
V-007524,P-007524,Toyota,Corolla,2010,6171,85.2,0.192,2.6,0.6,0.222
V-007526,P-007526,Dacia,Sandero,2016,12537,72.6,0.24,5.2,5.8,0.151
V-007527,P-007527,Toyota,Yaris,2012,15524,83.5,0.151,3.7,1.0,0.61
V-007528,P-007528,Dacia,Sandero,2021,12043,98.0,0.32,1.8,1.6,0.301
V-007530,P-007530,Dacia,Logan,2016,11377,80.4,0.241,11.0,4.5,0.126
V-007531,P-007531,Toyota,Yaris,2007,21011,56.5,0.09,5.1,0.2,0.061
V-007532,P-007532,Toyota,Yaris,2007,2000,60.9,0.19,6.2,7.0,0.072
V-007533,P-007533,Skoda,Superb,2014,18223,89.2,0.524,2.5,4.1,0.059
V-007534,P-007534,Dacia,Duster,2011,17271,70.0,0.589,9.1,1.6,0.191
V-007536,P-007536,Skoda,Superb,2010,11043,84.6,0.186,3.9,1.6,0.125
V-007544,P-007544,Skoda,Octavia,2018,14366,64.1,0.21,9.6,1.8,0.519
V-007545,P-007545,Skoda,Octavia,2014,14059,98.0,0.346,4.0,2.4,0.255
V-007546,P-007546,Skoda,Superb,2009,20920,71.2,0.24,3.3,0.5,0.038
V-007549,P-007549,Renault,Captur,2018,2000,95.3,0.284,10.0,1.7,0.498
V-007550,P-007550,Toyota,RAV4,2018,20530,68.2,0.075,10.6,0.0,0.262
V-007551,P-007551,Dacia,Sandero,2008,15716,68.8,0.458,7.9,9.9,0.135
V-007553,P-007553,Renault,Captur,2009,15774,79.9,0.138,1.7,6.0,0.355
V-007554,P-007554,Volkswagen,Passat,2009,13910,82.9,0.043,16.6,1.0,0.18
V-007558,P-007558,Toyota,Yaris,2017,2000,74.2,0.407,1.6,0.3,0.334
V-007563,P-007563,Toyota,Corolla,2014,14812,63.2,0.143,4.6,2.8,0.412
V-007567,P-007567,Volkswagen,Passat,2023,14247,65.7,0.342,1.2,0.3,0.068
V-007568,P-007568,Toyota,RAV4,2021,14977,63.7,0.445,5.6,5.2,0.543
V-007569,P-007569,Toyota,RAV4,2020,11268,86.2,0.357,5.2,3.1,0.156
V-007573,P-007573,Skoda,Fabia,2017,22382,71.7,0.549,2.3,1.0,0.016
V-007579,P-007579,Renault,Megane,2019,8219,82.9,0.343,6.6,5.9,0.116
V-007580,P-007580,Dacia,Logan,2012,15599,72.2,0.222,4.2,2.0,0.201
V-007581,P-007581,Skoda,Fabia,2008,15443,54.2,0.403,1.7,0.8,0.083
V-007582,P-007582,Skoda,Octavia,2020,13561,77.9,0.533,4.0,6.0,0.164
V-007583,P-007583,Dacia,Logan,2008,26833,78.9,0.06,8.7,3.6,0.075
V-007584,P-007584,Volkswagen,Polo,2008,14376,44.9,0.057,3.2,2.9,0.343
V-007587,P-007587,Skoda,Octavia,2010,17620,49.4,0.416,3.6,1.4,0.401
V-007589,P-007589,Toyota,Corolla,2008,18753,49.6,0.503,7.0,3.8,0.224
V-007590,P-007590,Volkswagen,Golf,2015,19788,56.9,0.356,3.3,0.7,0.24
V-007593,P-007593,Toyota,RAV4,2013,8055,73.2,0.466,4.6,2.3,0.05
V-007594,P-007594,Renault,Megane,2014,16788,59.5,0.167,3.1,0.2,0.433
V-007595,P-007595,Skoda,Superb,2023,7989,61.8,0.455,5.7,4.2,0.332
V-007596,P-007596,Renault,Megane,2006,12278,85.5,0.356,9.9,0.0,0.359
V-007599,P-007599,Dacia,Duster,2022,9430,57.8,0.355,4.2,0.0,0.048
V-007600,P-007600,Toyota,RAV4,2022,15273,98.0,0.196,4.1,0.4,0.444
V-007603,P-007603,Dacia,Duster,2019,9813,76.5,0.309,7.6,0.5,0.099
V-007606,P-007606,Toyota,Corolla,2023,20423,55.1,0.094,0.2,3.4,0.159
V-007607,P-007607,Dacia,Duster,2014,11226,66.4,0.135,1.3,1.6,0.612
V-007609,P-007609,Toyota,RAV4,2012,11453,53.2,0.438,7.0,0.3,0.277
V-007611,P-007611,Dacia,Logan,2021,7330,75.0,0.436,3.3,1.6,0.405
V-007613,P-007613,Skoda,Fabia,2013,2000,66.1,0.348,3.1,1.9,0.284
V-007615,P-007615,Toyota,Yaris,2016,5842,57.3,0.18,4.9,5.6,0.071
V-007617,P-007617,Toyota,Corolla,2017,9750,77.4,0.32,2.8,4.1,0.307
V-007619,P-007619,Skoda,Fabia,2006,12337,44.4,0.226,2.4,2.5,0.265
V-007620,P-007620,Toyota,RAV4,2014,5785,77.9,0.055,4.9,8.8,0.197
V-007622,P-007622,Skoda,Superb,2009,21478,95.9,0.3,5.4,0.9,0.152
V-007623,P-007623,Volkswagen,Golf,2024,2000,74.6,0.023,7.4,1.6,0.096
V-007624,P-007624,Volkswagen,Polo,2008,17819,80.1,0.254,2.2,1.0,0.409
V-007628,P-007628,Volkswagen,Golf,2016,16253,67.3,0.314,7.1,3.6,0.403
V-007630,P-007630,Dacia,Sandero,2022,22800,76.7,0.383,2.4,0.9,0.158
V-007631,P-007631,Dacia,Duster,2023,5000,69.0,0.407,16.0,3.1,0.156
V-007632,P-007632,Toyota,Yaris,2011,9012,58.1,0.42,5.3,1.6,0.035
V-007633,P-007633,Skoda,Octavia,2010,18001,81.5,0.638,5.9,3.7,0.243
V-007638,P-007638,Dacia,Duster,2014,9652,71.7,0.151,1.3,1.5,0.192
V-007641,P-007641,Toyota,Yaris,2007,6363,59.8,0.186,8.2,1.8,0.148
V-007646,P-007646,Dacia,Logan,2021,13608,65.2,0.308,2.7,3.8,0.193
V-007651,P-007651,Dacia,Duster,2017,10009,72.4,0.136,2.2,3.7,0.346
V-007652,P-007652,Toyota,Yaris,2015,8246,56.6,0.276,2.8,2.4,0.024
V-007654,P-007654,Skoda,Superb,2019,3449,65.0,0.141,8.9,1.8,0.426
V-007655,P-007655,Toyota,Corolla,2012,14427,47.6,0.298,3.6,3.7,0.016
V-007662,P-007662,Dacia,Sandero,2014,10005,78.8,0.22,5.9,2.3,0.247
V-007663,P-007663,Volkswagen,Passat,2024,15933,65.0,0.062,2.1,1.0,0.139
V-007664,P-007664,Toyota,RAV4,2009,5938,66.0,0.201,1.3,1.2,0.097
V-007665,P-007665,Volkswagen,Passat,2012,17394,62.8,0.315,6.2,3.5,0.285
V-007669,P-007669,Skoda,Fabia,2012,6562,76.5,0.624,2.6,1.1,0.223
V-007670,P-007670,Toyota,RAV4,2016,12680,94.4,0.394,2.7,3.4,0.32
V-007671,P-007671,Renault,Megane,2021,14718,85.5,0.361,3.7,7.1,0.142
V-007674,P-007674,Renault,Megane,2009,13995,85.6,0.183,1.0,5.2,0.154
V-007675,P-007675,Skoda,Octavia,2012,19072,66.3,0.135,9.0,0.4,0.338
V-007684,P-007684,Dacia,Sandero,2005,14644,61.2,0.214,4.0,2.5,0.413
V-007690,P-007690,Dacia,Duster,2008,18402,59.5,0.463,5.6,1.4,0.182
V-007698,P-007698,Renault,Megane,2018,14166,73.9,0.242,3.0,2.7,0.341
V-007699,P-007699,Renault,Megane,2010,17337,76.4,0.173,3.6,0.2,0.532
V-007701,P-007701,Renault,Clio,2019,20997,63.8,0.044,1.1,0.5,0.11
V-007703,P-007703,Skoda,Fabia,2024,10069,55.2,0.446,3.5,1.1,0.103
V-007704,P-007704,Dacia,Duster,2013,14066,80.2,0.545,1.0,2.4,0.254
V-007705,P-007705,Toyota,Yaris,2021,3540,51.8,0.13,7.3,0.9,0.141
V-007706,P-007706,Toyota,Yaris,2024,23078,66.4,0.478,6.1,6.9,0.029
V-007709,P-007709,Toyota,RAV4,2024,2000,84.9,0.038,4.8,2.3,0.427
V-007712,P-007712,Skoda,Superb,2008,9490,65.4,0.501,1.1,2.2,0.349
V-007719,P-007719,Volkswagen,Golf,2019,22426,71.7,0.382,4.8,3.2,0.196
V-007720,P-007720,Volkswagen,Golf,2022,25542,61.9,0.277,1.7,3.9,0.392
V-007721,P-007721,Dacia,Sandero,2024,24398,84.4,0.307,1.1,0.5,0.427
V-007726,P-007726,Skoda,Fabia,2011,2000,58.5,0.147,3.5,0.5,0.163
V-007730,P-007730,Skoda,Fabia,2011,12328,72.3,0.312,6.5,0.7,0.318
V-007732,P-007732,Dacia,Sandero,2007,13390,92.6,0.41,3.3,0.5,0.124
V-007733,P-007733,Renault,Captur,2019,20103,58.6,0.052,2.8,2.2,0.301
V-007738,P-007738,Renault,Captur,2007,20986,58.3,0.083,3.2,1.7,0.078
V-007743,P-007743,Volkswagen,Golf,2017,20669,56.8,0.415,4.0,1.0,0.396
V-007745,P-007745,Skoda,Octavia,2009,28020,95.2,0.375,2.0,0.2,0.207
V-007747,P-007747,Renault,Captur,2020,16286,74.0,0.491,2.9,0.7,0.617
V-007750,P-007750,Renault,Megane,2005,12148,75.6,0.103,0.4,1.8,0.336
V-007756,P-007756,Renault,Captur,2017,9524,98.0,0.116,3.7,1.9,0.15
V-007759,P-007759,Renault,Captur,2005,7178,65.3,0.361,0.7,4.1,0.332
V-007763,P-007763,Renault,Clio,2022,11716,63.3,0.457,2.4,1.1,0.235
V-007764,P-007764,Skoda,Fabia,2007,6161,77.6,0.215,5.7,1.4,0.154
V-007765,P-007765,Toyota,Corolla,2008,8668,47.9,0.401,3.2,2.6,0.132
V-007771,P-007771,Toyota,Yaris,2019,7093,73.2,0.59,6.0,2.7,0.285
V-007772,P-007772,Toyota,Yaris,2009,5620,58.9,0.059,8.6,0.9,0.154
V-007776,P-007776,Toyota,Yaris,2012,9375,73.7,0.322,0.6,3.6,0.288
V-007781,P-007781,Skoda,Fabia,2017,14983,63.3,0.119,7.1,1.4,0.615
V-007789,P-007789,Skoda,Superb,2008,12798,87.9,0.59,1.2,1.0,0.282
V-007790,P-007790,Volkswagen,Polo,2009,16099,75.7,0.278,3.2,0.4,0.372
V-007791,P-007791,Renault,Captur,2024,3625,80.3,0.475,8.3,0.2,0.362
V-007795,P-007795,Volkswagen,Golf,2005,2000,62.9,0.065,9.8,1.6,0.524
V-007798,P-007798,Volkswagen,Passat,2007,16902,71.4,0.188,4.7,2.4,0.161
V-007799,P-007799,Renault,Megane,2014,8270,53.9,0.573,13.3,2.7,0.113
V-007801,P-007801,Toyota,Corolla,2012,19277,48.1,0.052,2.2,3.9,0.308
V-007803,P-007803,Dacia,Duster,2005,6739,47.7,0.276,2.7,0.1,0.218
V-007805,P-007805,Dacia,Duster,2012,2000,86.5,0.148,4.9,2.2,0.153
V-007806,P-007806,Skoda,Octavia,2021,16441,62.3,0.504,6.0,4.6,0.229
V-007810,P-007810,Volkswagen,Passat,2011,13018,59.4,0.084,6.1,4.8,0.246
V-007814,P-007814,Dacia,Sandero,2019,21493,83.8,0.292,2.8,4.4,0.183
V-007815,P-007815,Volkswagen,Polo,2021,7782,43.3,0.159,8.2,1.3,0.08
V-007817,P-007817,Renault,Clio,2017,5848,87.5,0.617,5.5,2.2,0.254
V-007818,P-007818,Toyota,RAV4,2024,13962,52.4,0.109,5.5,2.5,0.251
V-007819,P-007819,Renault,Clio,2009,17231,62.5,0.563,8.9,1.8,0.573
V-007822,P-007822,Renault,Clio,2021,25410,67.9,0.135,0.3,2.2,0.199
V-007823,P-007823,Skoda,Octavia,2014,12188,73.2,0.14,6.5,2.7,0.667
V-007824,P-007824,Volkswagen,Golf,2012,2000,60.8,0.144,8.3,0.8,0.317
V-007825,P-007825,Skoda,Fabia,2023,20153,65.3,0.112,7.5,4.7,0.175
V-007826,P-007826,Dacia,Logan,2008,14429,58.6,0.171,6.0,1.4,0.168
V-007827,P-007827,Skoda,Superb,2014,16488,88.6,0.138,2.3,1.5,0.532
V-007830,P-007830,Toyota,Yaris,2012,9162,60.0,0.406,2.8,7.5,0.44
V-007831,P-007831,Renault,Captur,2007,13283,49.3,0.287,1.9,2.2,0.224
V-007832,P-007832,Renault,Clio,2017,15967,76.3,0.352,8.2,0.6,0.59
V-007833,P-007833,Skoda,Octavia,2010,9299,89.5,0.3,4.0,0.6,0.342
V-007838,P-007838,Volkswagen,Passat,2015,13110,92.7,0.212,1.4,2.1,0.223
V-007842,P-007842,Volkswagen,Golf,2017,20805,75.6,0.042,2.7,5.1,0.232
